Test ID:	Date Tested:	Time:	Test Type:	Diameter Avg. (mm):	Cyl. Corr. Factor:	Height (mm):	Age (days):	Weight (kN):	Break Type:	Ramp Rate (MPa/s):	Load at Break (kN):	Stress at Break (MPa):
12	6/6/2021	2:06	Cylinder	150	1	300	0	13.39	Invalid/No Break	0.25	1625.29	91.97
Column1	Sample Time	Load (kN)	Stress (MPa)	Long. Strain	Trans. Strain	Chan1 Deflection (mm)	Chan2 Deflection (mm)					
4.00	05:31.9	1463.994245	82.84740348	0	0.000885	0	0					
5.00	05:32.0	1464.995095	82.90256153	0	0.000885	0	0					
6.00	05:32.1	1464.995095	82.90256153	0	0.000885	0	0					
7.00	05:32.2	1465.697914	82.94393008	0	0.000885	0	0					
8.00	05:32.3	1466.285079	82.97150911	0	0.000885	0	0					
9.00	05:32.4	1466.227252	82.97150911	0	0.000885	0	0					
10.00	05:32.5	1466.227252	82.97150911	0	0.000885	0	0					
1.00	05:32.6	1467.517236	83.04735144	0	0.000885	0	0					
2.00	05:32.7	1468.104402	83.07493047	0	0.000885	0	0					
3.00	05:32.8	1468.985149	83.13008853	0	0.000885	0	0					
4.00	05:32.9	1468.985149	83.13008853	0	0.000885	0	0					
5.00	05:33.0	1469.865897	83.17835183	0	0.000885	0	0					
6.00	05:33.1	1470.510889	83.21282561	0	0.000885	0	0					
7.00	05:33.2	1470.804472	83.23350988	0	0.000885	0	0					
8.00	05:33.3	1470.804472	83.23350988	0	0.000885	0	0					
9.00	05:33.4	1471.743047	83.28177319	0	0.000885	0	0					
10.00	05:33.5	1471.978803	83.2955627	0	0.000885	0	0					
1.00	05:33.6	1471.978803	83.2955627	0	0.000885	0	0					
2.00	05:33.7	1472.743897	83.33693124	0	0.000885	0	0					
3.00	05:33.8	1473.504543	83.38519454	0	0.000885	0	0					
4.00	05:33.9	1473.268787	83.37140503	0	0.000885	0	0					
5.00	05:34.0	1473.268787	83.37140503	0	0.000885	0	0					
6.00	05:34.1	1474.149535	83.41966833	0	0.000885	0	0					
7.00	05:34.2	1474.856802	83.46103687	0	0.000885	0	0					
8.00	05:34.3	1474.914629	83.46103687	0	0.000885	0	0					
9.00	05:34.4	1474.914629	83.46103687	0	0.000885	0	0					
10.00	05:34.5	1476.146786	83.52998445	0	0.000885	0	0					
1.00	05:34.6	1476.733951	83.56445823	0	0.000885	0	0					
2.00	05:34.7	1476.618298	83.55756348	0	0.000885	0	0					
3.00	05:34.8	1476.618298	83.55756348	0	0.000885	0	0					
4.00	05:34.9	1477.672526	83.61961629	0	0.000885	0	0					
5.00	05:35.1	1478.201865	83.64719532	0	0.000885	0	0					
6.00	05:35.2	1478.317518	83.65409008	0	0.000885	0	0					
7.00	05:35.3	1478.317518	83.65409008	0	0.000885	0	0					
8.00	05:35.4	1479.549676	83.72303765	0	0.000885	0	0					
9.00	05:35.5	1479.611951	83.72993241	0	0.000885	0	0					
10.00	05:35.6	1481.022037	83.80577474	0	0.000885	0	0					
1.00	05:35.7	1481.022037	83.80577474	0	0.000885	0	0					
2.00	05:35.8	1481.729304	83.84714328	0	0.000885	0	0					
3.00	05:35.9	1481.729304	83.84714328	0	0.000885	0	0					
4.00	05:36.0	1482.6145	83.89540658	0	0.000885	0	0					
5.00	05:36.0	1482.6145	83.89540658	0	0.000885	0	0					
6.00	05:36.1	1482.6145	83.89540658	0	0.000885	0	0					
7.00	05:36.3	1482.6145	83.89540658	0	0.000885	0	0					
8.00	05:36.4	1483.321768	83.93677513	0	0.000885	0	0					
9.00	05:36.4	1483.321768	83.93677513	0	0.000885	0	0					
10.00	05:36.5	1484.380444	83.99882794	0	0.000885	0	0					
1.00	05:36.6	1484.260342	83.99193319	0	0.000885	0	0					
2.00	05:36.7	1484.260342	83.99193319	0	0.000885	0	0					
3.00	05:36.8	1485.26564	84.04709124	0	0.000885	0	0					
4.00	05:36.9	1485.732704	84.07467027	0	0.000885	0	0					
5.00	05:37.0	1486.560073	84.12293357	0	0.000885	0	0					
6.00	05:37.1	1486.560073	84.12293357	0	0.000885	0	0					
7.00	05:37.2	1487.734403	84.19188115	0	0.000885	0	0					
8.00	05:37.3	1488.6196	84.24014445	0	0.000885	0	0					
9.00	05:37.4	1488.975457	84.26082872	0	0.000885	0	0					
10.00	05:37.5	1488.975457	84.26082872	0	0.000885	0	0					
1.00	05:37.6	1489.562623	84.29530251	0	0.000885	0	0					
2.00	05:37.7	1490.914882	84.37114484	0	0.000885	0	0					
3.00	05:37.8	1491.386393	84.39182911	0	0.000885	0	0					
4.00	05:37.9	1491.386393	84.39182911	0	0.000885	0	0					
5.00	05:38.0	1491.742251	84.41251338	0	0.000885	0	0					
6.00	05:38.1	1492.093661	84.43319765	0	0.000885	0	0					
7.00	05:38.2	1492.093661	84.43319765	0	0.000885	0	0					
8.00	05:38.3	1493.566022	84.51593474	0	0.000885	0	0					
9.00	05:38.4	1493.330266	84.50214522	0	0.000885	0	0					
10.00	05:38.5	1494.331116	84.56419804	0	0.000885	0	0					
1.00	05:38.6	1494.331116	84.56419804	0	0.000885	0	0					
2.00	05:38.7	1495.09621	84.60556658	0	0.000885	0	0					
3.00	05:38.8	1495.803477	84.64693513	0	0.000885	0	0					
4.00	05:38.9	1495.919131	84.65382988	0	0.000885	0	0					
5.00	05:39.0	1495.919131	84.65382988	0	0.000885	0	0					
6.00	05:39.1	1497.040083	84.7158827	0	0.000885	0	0					
7.00	05:39.2	1497.511595	84.74346173	0	0.000885	0	0					
8.00	05:39.3	1497.511595	84.74346173	0	0.000885	0	0					
9.00	05:39.4	1497.511595	84.74346173	0	0.000885	0	0					
10.00	05:39.5	1498.863854	84.81930406	0	0.000885	0	0					
1.00	05:39.6	1498.926129	84.81930406	0	0.000885	0	0					
2.00	05:39.7	1499.09961	84.83309357	0	0.000885	0	0					
3.00	05:39.8	1499.09961	84.83309357	0	0.000885	0	0					
4.00	05:39.9	1500.278388	84.89514639	0	0.000885	0	0					
5.00	05:40.0	1500.571971	84.91583066	0	0.000885	0	0					
6.00	05:40.1	1501.221411	84.95030445	0	0.000885	0	0					
7.00	05:40.2	1501.221411	84.95030445	0	0.000885	0	0					
8.00	05:40.3	1501.39934	84.96409396	0	0.000885	0	0					
9.00	05:40.4	1501.928679	84.99167299	0	0.000885	0	0					
10.00	05:40.5	1502.573671	85.02614678	0	0.000885	0	0					
1.00	05:40.6	1502.573671	85.02614678	0	0.000885	0	0					
2.00	05:40.7	1502.337915	85.01235726	0	0.000885	0	0					
3.00	05:40.8	1503.636796	85.08819959	0	0.000885	0	0					
4.00	05:40.9	1503.636796	85.08819959	0	0.000885	0	0					
5.00	05:41.0	1504.223961	85.12267338	0	0.000885	0	0					
6.00	05:41.1	1503.988205	85.10888386	0	0.000885	0	0					
7.00	05:41.2	1505.754149	85.20541047	0	0.000885	0	0					
8.00	05:41.3	1505.754149	85.20541047	0	0.000885	0	0					
9.00	05:41.4	1505.696322	85.20541047	0	0.000885	0	0					
10.00	05:41.5	1506.639345	85.26056852	0	0.000885	0	0					
1.00	05:41.6	1507.520093	85.30883183	0	0.000885	0	0					
2.00	05:41.7	1507.520093	85.30883183	0	0.000885	0	0					
3.00	05:41.8	1508.111707	85.34330561	0	0.000885	0	0					
4.00	05:41.9	1508.285187	85.35020037	0	0.000885	0	0					
5.00	05:42.0	1509.348312	85.41225318	0	0.000885	0	0					
6.00	05:42.1	1509.348312	85.41225318	0	0.000885	0	0					
7.00	05:42.2	1510.349162	85.46741124	0	0.000885	0	0					
8.00	05:42.3	1510.820674	85.49499027	0	0.000885	0	0					
9.00	05:42.4	1511.114256	85.50877979	0	0.000885	0	0					
10.00	05:42.5	1511.114256	85.50877979	0	0.000885	0	0					
1.00	05:42.6	1512.115106	85.5708326	0	0.000885	0	0					
2.00	05:42.7	1512.822373	85.60530639	0	0.000885	0	0					
3.00	05:42.8	1512.995854	85.6190959	0	0.000885	0	0					
4.00	05:42.9	1512.995854	85.6190959	0	0.000885	0	0					
5.00	05:43.0	1514.116806	85.68114872	0	0.000885	0	0					
6.00	05:43.1	1514.468215	85.70183299	0	0.000885	0	0					
7.00	05:43.2	1514.468215	85.70183299	0	0.000885	0	0					
8.00	05:43.3	1514.766246	85.71562251	0	0.000885	0	0					
9.00	05:43.4	1515.469065	85.75699105	0	0.000885	0	0					
10.00	05:43.5	1515.704821	85.77078056	0	0.000885	0	0					
1.00	05:43.6	1515.704821	85.77078056	0	0.000885	0	0					
2.00	05:43.7	1516.705671	85.82593862	0	0.000885	0	0					
3.00	05:43.8	1516.590017	85.81904386	0	0.000885	0	0					
4.00	05:43.9	1517.826623	85.88799144	0	0.000885	0	0					
5.00	05:44.0	1517.826623	85.88799144	0	0.000885	0	0					
6.00	05:44.1	1518.240307	85.91557047	0	0.000885	0	0					
7.00	05:44.2	1519.178882	85.97072852	0	0.000885	0	0					
8.00	05:44.3	1519.241157	85.97072852	0	0.000885	0	0					
9.00	05:44.4	1519.241157	85.97072852	0	0.000885	0	0					
10.00	05:44.5	1519.828322	86.00520231	0	0.000885	0	0					
1.00	05:44.6	1520.651243	86.05346561	0	0.000885	0	0					
2.00	05:44.7	1520.651243	86.05346561	0	0.000885	0	0					
3.00	05:44.8	1520.651243	86.05346561	0	0.000885	0	0					
4.00	05:44.9	1522.181432	86.1362027	0	0.000885	0	0					
5.00	05:45.0	1521.945676	86.12241318	0	0.000885	0	0					
6.00	05:45.1	1522.946526	86.184466	0	0.000885	0	0					
7.00	05:45.2	1522.946526	86.184466	0	0.000885	0	0					
8.00	05:45.3	1523.773895	86.22583454	0	0.000885	0	0					
9.00	05:45.5	1524.952674	86.29478212	0	0.000885	0	0					
10.00	05:45.6	1524.832572	86.28788736	0	0.000885	0	0					
1.00	05:45.6	1524.832572	86.28788736	0	0.000885	0	0					
2.00	05:45.7	1525.833421	86.34304542	0	0.000885	0	0					
3.00	05:45.8	1526.482862	86.38441396	0	0.000885	0	0					
4.00	05:45.9	1526.482862	86.38441396	0	0.000885	0	0					
5.00	05:46.0	1526.954373	86.40509823	0	0.000885	0	0					
6.00	05:46.1	1527.541539	86.43957202	0	0.000885	0	0					
7.00	05:46.2	1528.128704	86.47404581	0	0.000885	0	0					
8.00	05:46.3	1528.128704	86.47404581	0	0.000885	0	0					
9.00	05:46.4	1528.484562	86.49473008	0	0.000885	0	0					
10.00	05:46.5	1529.129554	86.52920386	0	0.000885	0	0					
1.00	05:46.6	1529.836821	86.57057241	0	0.000885	0	0					
2.00	05:46.7	1529.836821	86.57057241	0	0.000885	0	0					
3.00	05:46.8	1530.308332	86.59815144	0	0.000885	0	0					
4.00	05:46.9	1531.429284	86.66020425	0	0.000885	0	0					
5.00	05:47.0	1531.838521	86.68778328	0	0.000885	0	0					
6.00	05:47.1	1531.838521	86.68778328	0	0.000885	0	0					
7.00	05:47.2	1532.016449	86.69467804	0	0.000885	0	0					
8.00	05:47.3	1532.83937	86.74294134	0	0.000885	0	0					
9.00	05:47.4	1532.430134	86.71536231	0	0.000885	0	0					
10.00	05:47.5	1532.430134	86.71536231	0	0.000885	0	0					
1.00	05:47.6	1533.84022	86.7980994	0	0.000885	0	0					
2.00	05:47.7	1534.196078	86.81878367	0	0.000885	0	0					
3.00	05:47.8	1534.196078	86.81878367	0	0.000885	0	0					
4.00	05:47.9	1534.783243	86.85325746	0	0.000885	0	0					
5.00	05:48.0	1535.312582	86.88083649	0	0.000885	0	0					
6.00	05:48.1	1536.077676	86.92220503	0	0.000885	0	0					
7.00	05:48.2	1536.077676	86.92220503	0	0.000885	0	0					
8.00	05:48.3	1536.905045	86.97046833	0	0.000885	0	0					
9.00	05:48.4	1536.784943	86.96357357	0	0.000885	0	0					
10.00	05:48.5	1538.613162	87.06699493	0	0.000885	0	0					
1.00	05:48.6	1538.613162	87.06699493	0	0.000885	0	0					
2.00	05:48.7	1538.021549	87.03252115	0	0.000885	0	0					
3.00	05:48.8	1539.022398	87.0876792	0	0.000885	0	0					
4.00	05:48.9	1539.965421	87.14283726	0	0.000885	0	0					
5.00	05:49.0	1539.965421	87.14283726	0	0.000885	0	0					
6.00	05:49.1	1540.023248	87.14973202	0	0.000885	0	0					
7.00	05:49.2	1541.557885	87.23246911	0	0.000885	0	0					
8.00	05:49.3	1541.731365	87.24625862	0	0.000885	0	0					
9.00	05:49.4	1541.731365	87.24625862	0	0.000885	0	0					
10.00	05:49.5	1542.202877	87.27383765	0	0.000885	0	0					
1.00	05:49.6	1543.025798	87.31520619	0	0.000885	0	0					
2.00	05:49.8	1543.381656	87.33589047	0	0.000885	0	0					
3.00	05:49.9	1543.381656	87.33589047	0	0.000885	0	0					
4.00	05:50.0	1543.79534	87.3634695	0	0.000885	0	0					
5.00	05:50.1	1544.733915	87.4117328	0	0.000885	0	0					
6.00	05:50.2	1544.676088	87.4117328	0	0.000885	0	0					
7.00	05:50.3	1544.676088	87.4117328	0	0.000885	0	0					
8.00	05:50.4	1545.441182	87.45310134	0	0.000885	0	0					
9.00	05:50.5	1545.854867	87.48068037	0	0.000885	0	0					
10.00	05:50.6	1546.97137	87.54273318	0	0.000885	0	0					
1.00	05:50.7	1546.97137	87.54273318	0	0.000885	0	0					
2.00	05:50.8	1546.855717	87.53583843	0	0.000885	0	0					
3.00	05:50.9	1548.207976	87.61168076	0	0.000885	0	0					
4.00	05:51.0	1548.737314	87.63925979	0	0.000885	0	0					
5.00	05:51.1	1548.737314	87.63925979	0	0.000885	0	0					
6.00	05:51.2	1549.328928	87.67373357	0	0.000885	0	0					
7.00	05:51.3	1549.271101	87.67373357	0	0.000885	0	0					
8.00	05:51.4	1549.271101	87.67373357	0	0.000885	0	0					
9.00	05:51.4	1550.801289	87.75647066	0	0.000885	0	0					
10.00	05:51.5	1550.681187	87.7495759	0	0.000885	0	0					
1.00	05:51.6	1551.62421	87.80473396	0	0.000885	0	0					
2.00	05:51.7	1551.62421	87.80473396	0	0.000885	0	0					
3.00	05:51.8	1551.917793	87.81852348	0	0.000885	0	0					
4.00	05:51.9	1553.746012	87.92194483	0	0.000885	0	0					
5.00	05:52.0	1553.62591	87.91505008	0	0.000885	0	0					
6.00	05:52.1	1553.62591	87.91505008	0	0.000885	0	0					
7.00	05:52.2	1553.683737	87.92194483	0	0.000885	0	0					
8.00	05:52.3	1554.391004	87.96331338	0	0.000885	0	0					
9.00	05:52.4	1555.2762	88.01157668	0	0.000885	0	0					
10.00	05:52.5	1555.2762	88.01157668	0	0.000885	0	0					
1.00	05:52.6	1554.684587	87.97710289	0	0.000885	0	0					
2.00	05:52.7	1555.098271	87.99778716	0	0.000885	0	0					
3.00	05:52.8	1555.098271	87.99778716	0	0.000885	0	0					
4.00	05:52.9	1554.920342	87.99089241	0	0.000885	0	0					
5.00	05:53.0	1555.040444	87.99778716	0	0.000885	0	0					
6.00	05:53.1	1555.62761	88.03226095	0	0.000885	0	0					
7.00	05:53.2	1555.62761	88.03226095	0	0.000885	0	0					
8.00	05:53.3	1556.864215	88.10120852	0	0.000885	0	0					
9.00	05:53.4	1558.220923	88.17705085	0	0.000885	0	0					
10.00	05:53.5	1558.986017	88.2184194	0	0.000885	0	0					
1.00	05:53.6	1558.986017	88.2184194	0	0.000885	0	0					
2.00	05:53.7	1559.751111	88.2666827	0	0.000885	0	0					
3.00	05:53.8	1560.516205	88.30805124	0	0.000885	0	0					
4.00	05:53.9	1562.224322	88.40457784	0	0.000885	0	0					
5.00	05:54.0	1562.224322	88.40457784	0	0.000885	0	0					
6.00	05:54.1	1563.518755	88.48042017	0	0.000885	0	0					
7.00	05:54.2	1564.226022	88.51489396	0	0.000885	0	0					
8.00	05:54.3	1565.226872	88.57694678	0	0.000885	0	0					
9.00	05:54.4	1565.226872	88.57694678	0	0.000885	0	0					
10.00	05:54.6	1565.640557	88.59763105	0	0.000885	0	0					
1.00	05:54.7	1565.934139	88.61142056	0	0.000885	0	0					
2.00	05:54.8	1566.285549	88.63210483	0	0.000885	0	0					
3.00	05:54.9	1566.285549	88.63210483	0	0.000885	0	0					
4.00	05:55.0	1567.642256	88.70794716	0	0.000885	0	0					
5.00	05:55.1	1568.936689	88.78378949	0	0.000885	0	0					
6.00	05:55.2	1568.994516	88.78378949	0	0.000885	0	0					
7.00	05:55.3	1568.994516	88.78378949	0	0.000885	0	0					
8.00	05:55.4	1568.994516	88.78378949	0	0.000885	0	0					
9.00	05:55.5	1569.4082	88.81136852	0	0.000885	0	0					
10.00	05:55.6	1570.466877	88.87342134	0	0.000885	0	0					
1.00	05:55.7	1570.466877	88.87342134	0	0.000885	0	0					
2.00	05:55.8	1570.115467	88.85273707	0	0.000885	0	0					
3.00	05:55.9	1571.352073	88.92168464	0	0.000885	0	0					
4.00	05:56.0	1571.467727	88.9285794	0	0.000885	0	0					
5.00	05:56.1	1571.467727	88.9285794	0	0.000885	0	0					
6.00	05:56.2	1571.231971	88.91478988	0	0.000885	0	0					
7.00	05:56.3	1571.703483	88.94236891	0	0.000885	0	0					
8.00	05:56.4	1571.703483	88.94236891	0	0.000885	0	0					
9.00	05:56.5	1571.4099	88.92168464	0	0.000885	0	0					
10.00	05:56.6	1572.117167	88.96305318	0	0.000885	0	0					
1.00	05:56.7	1571.467727	88.9285794	0	0.000885	0	0					
2.00	05:56.8	1571.467727	88.9285794	0	0.000885	0	0					
3.00	05:56.9	1572.824434	89.00442173	0	0.000885	0	0					
4.00	05:57.0	1573.647355	89.05268503	0	0.000885	0	0					
5.00	05:57.0	1574.706032	89.10784309	0	0.000885	0	0					
6.00	05:57.1	1574.706032	89.10784309	0	0.000885	0	0					
7.00	05:57.2	1575.413299	89.14921163	0	0.000885	0	0					
8.00	05:57.3	1575.942638	89.17679066	0	0.000885	0	0					
9.00	05:57.4	1576.827834	89.23194872	0	0.000885	0	0					
10.00	05:57.5	1576.827834	89.23194872	0	0.000885	0	0					
1.00	05:57.6	1577.299345	89.25952775	0	0.000885	0	0					
2.00	05:57.7	1578.358022	89.31468581	0	0.000885	0	0					
3.00	05:57.8	1578.358022	89.31468581	0	0.000885	0	0					
4.00	05:57.9	1578.709432	89.33537008	0	0.000885	0	0					
5.00	05:58.0	1579.594628	89.38363338	0	0.000885	0	0					
6.00	05:58.1	1580.475376	89.43879144	0	0.000885	0	0					
7.00	05:58.2	1580.475376	89.43879144	0	0.000885	0	0					
8.00	05:58.3	1580.88906	89.45947571	0	0.000885	0	0					
9.00	05:58.4	1581.654154	89.50084425	0	0.000885	0	0					
10.00	05:58.5	1582.53935	89.55600231	0	0.000885	0	0					
1.00	05:58.6	1582.53935	89.55600231	0	0.000885	0	0					
2.00	05:58.7	1583.655854	89.61805513	0	0.000885	0	0					
3.00	05:58.8	1584.54105	89.66631843	0	0.000885	0	0					
4.00	05:58.9	1584.950287	89.6870027	0	0.000885	0	0					
5.00	05:59.0	1584.950287	89.6870027	0	0.000885	0	0					
6.00	05:59.1	1584.89246	89.6870027	0	0.000885	0	0					
7.00	05:59.2	1585.186042	89.70079221	0	0.000885	0	0					
8.00	05:59.3	1586.422648	89.77663454	0	0.000885	0	0					
9.00	05:59.4	1586.422648	89.77663454	0	0.000885	0	0					
10.00	05:59.5	1587.072088	89.81110833	0	0.000885	0	0					
1.00	05:59.6	1587.129915	89.81110833	0	0.000885	0	0					
2.00	05:59.7	1587.5436	89.83868736	0	0.000885	0	0					
3.00	05:59.9	1587.5436	89.83868736	0	0.000885	0	0					
4.00	05:59.9	1588.366521	89.8800559	0	0.000885	0	0					
5.00	06:00.1	1588.54445	89.89384542	0	0.000885	0	0					
6.00	06:00.2	1589.015961	89.92142445	0	0.000885	0	0					
7.00	06:00.3	1589.015961	89.92142445	0	0.000885	0	0					
8.00	06:00.4	1589.603126	89.95589823	0	0.000885	0	0					
9.00	06:00.5	1590.252567	89.99037202	0	0.000885	0	0					
10.00	06:00.6	1590.252567	89.99037202	0	0.000885	0	0					
1.00	06:00.6	1590.724078	90.01795105	0	0.000885	0	0					
2.00	06:00.7	1590.781905	90.01795105	0	0.000885	0	0					
3.00	06:00.9	1590.488322	90.00416153	0	0.000885	0	0					
4.00	06:01.0	1590.488322	90.00416153	0	0.000885	0	0					
5.00	06:01.0	1591.075488	90.03863532	0	0.000885	0	0					
6.00	06:01.1	1591.840582	90.08000386	0	0.000885	0	0					
7.00	06:01.2	1591.902857	90.08000386	0	0.000885	0	0					
8.00	06:01.3	1591.902857	90.08000386	0	0.000885	0	0					
9.00	06:01.4	1592.432195	90.11447765	0	0.000885	0	0					
10.00	06:01.5	1593.726628	90.18342522	0	0.000885	0	0					
1.00	06:01.6	1594.255966	90.21789901	0	0.000885	0	0					
2.00	06:01.7	1594.255966	90.21789901	0	0.000885	0	0					
3.00	06:01.8	1595.141162	90.26616231	0	0.000885	0	0					
4.00	06:01.9	1596.377768	90.33510988	0	0.000885	0	0					
5.00	06:02.0	1596.377768	90.33510988	0	0.000885	0	0					
6.00	06:02.1	1597.200689	90.38337318	0	0.000885	0	0					
7.00	06:02.2	1597.850129	90.41784697	0	0.000885	0	0					
8.00	06:02.3	1599.260215	90.50058406	0	0.000885	0	0					
9.00	06:02.4	1599.260215	90.50058406	0	0.000885	0	0					
10.00	06:02.5	1599.553798	90.51437357	0	0.000885	0	0					
1.00	06:02.6	1600.616923	90.57642639	0	0.000885	0	0					
2.00	06:02.7	1601.439844	90.62468969	0	0.000885	0	0					
3.00	06:02.8	1601.439844	90.62468969	0	0.000885	0	0					
4.00	06:02.9	1602.262765	90.67295299	0	0.000885	0	0					
5.00	06:03.0	1602.67645	90.69363726	0	0.000885	0	0					
6.00	06:03.1	1603.383717	90.7350058	0	0.000885	0	0					
7.00	06:03.2	1603.383717	90.7350058	0	0.000885	0	0					
8.00	06:03.3	1604.384567	90.79016386	0	0.000885	0	0					
9.00	06:03.4	1604.735976	90.81084814	0	0.000885	0	0					
10.00	06:03.5	1605.029559	90.82463765	0	0.000885	0	0					
1.00	06:03.6	1605.029559	90.82463765	0	0.000885	0	0					
2.00	06:03.7	1605.856928	90.87290095	0	0.000885	0	0					
3.00	06:03.8	1606.208338	90.89358522	0	0.000885	0	0					
4.00	06:03.9	1606.679849	90.92116425	0	0.000885	0	0					
5.00	06:04.0	1606.679849	90.92116425	0	0.000885	0	0					
6.00	06:04.1	1607.858628	90.98321707	0	0.000885	0	0					
7.00	06:04.2	1608.094384	90.99700658	0	0.000885	0	0					
8.00	06:04.4	1608.210037	91.00390134	0	0.000885	0	0					
9.00	06:04.5	1608.210037	91.00390134	0	0.000885	0	0					
10.00	06:04.6	1608.739376	91.03837513	0	0.000885	0	0					
1.00	06:04.7	1608.445793	91.01769085	0	0.000885	0	0					
2.00	06:04.8	1608.975131	91.05216464	0	0.000885	0	0					
3.00	06:04.9	1608.975131	91.05216464	0	0.000885	0	0					
4.00	06:05.0	1609.210887	91.06595415	0	0.000885	0	0					
5.00	06:05.1	1610.274012	91.12111221	0	0.000885	0	0					
6.00	06:05.2	1610.567595	91.14179648	0	0.000885	0	0					
7.00	06:05.3	1610.567595	91.14179648	0	0.000885	0	0					
8.00	06:05.4	1611.039106	91.16937551	0	0.000885	0	0					
9.00	06:05.5	1611.862027	91.21074406	0	0.000885	0	0					
10.00	06:05.6	1612.862877	91.27279687	0	0.000885	0	0					
1.00	06:05.7	1612.862877	91.27279687	0	0.000885	0	0					
2.00	06:05.8	1612.982979	91.27279687	0	0.000885	0	0					
3.00	06:05.9	1613.921554	91.32795493	0	0.000885	0	0					
4.00	06:06.0	1613.921554	91.32795493	0	0.000885	0	0					
5.00	06:06.1	1614.15731	91.34174445	0	0.000885	0	0					
6.00	06:06.2	1615.100333	91.3969025	0	0.000885	0	0					
7.00	06:06.3	1615.629671	91.42448153	0	0.000885	0	0					
8.00	06:06.4	1615.629671	91.42448153	0	0.000885	0	0					
9.00	06:06.5	1616.750623	91.48653435	0	0.000885	0	0					
10.00	06:06.6	1617.159859	91.51411338	0	0.000885	0	0					
1.00	06:06.7	1618.338638	91.57616619	0	0.000885	0	0					
2.00	06:06.7	1618.338638	91.57616619	0	0.000885	0	0					
3.00	06:06.8	1618.63222	91.59685046	0	0.000885	0	0					
4.00	06:06.9	1619.63307	91.65200852	0	0.000885	0	0					
5.00	06:07.1	1619.63307	91.65200852	0	0.000885	0	0					
6.00	06:07.2	1619.868826	91.66579804	0	0.000885	0	0					
7.00	06:07.2	1621.047605	91.73474561	0	0.000885	0	0					
8.00	06:07.3	1620.811849	91.7209561	0	0.000885	0	0					
9.00	06:07.4	1620.811849	91.7209561	0	0.000885	0	0					
10.00	06:07.5	1621.932801	91.78300891	0	0.000885	0	0					
1.00	06:07.6	1621.990628	91.78300891	0	0.000885	0	0					
2.00	06:07.7	1622.991478	91.84506173	0	0.000885	0	0					
3.00	06:07.8	1622.991478	91.84506173	0	0.000885	0	0					
4.00	06:07.9	1622.755722	91.83127221	0	0.000885	0	0					
5.00	06:08.0	1623.405162	91.865746	0	0.000885	0	0					
6.00	06:08.1	1619.397315	91.63821901	0	0.000885	0	0					
7.00	06:08.2	1619.397315	91.63821901	0	0.000885	0	0					
8.00	06:08.3	1615.687498	91.43137629	0	0.000885	0	0					
9.00	06:08.4	1615.393915	91.41069202	0	0.000885	0	0					
10.00	06:08.5	1616.45704	91.47274483	0	0.000885	0	0					
1.00	06:08.6	1616.45704	91.47274483	0	0.000885	0	0					
2.00	06:08.7	1618.045055	91.56237668	0	0.000885	0	0					
3.00	06:08.8	1619.45959	91.64511377	0	0.000885	0	0					
4.00	06:08.9	1619.45959	91.64511377	0	0.000885	0	0					
5.00	06:09.0	1621.990628	91.78300891	0	0.000885	0	0					
6.00	06:09.1	1623.578643	91.87264076	0	0.000885	0	0					
7.00	06:09.2	1625.28676	91.96916736	0	0.000885	0	0					
